"t" "L1_cat" "L2_cat" "count"
-1035 "EDPM" "TCEM" 7
-1034 "EF" "EFTF" 0
-1034 "EF" "EFSS" 0
-1034 "EDPM" "TCEM" 4
-1033 "EF" "EFTF" 0
-1033 "EF" "EFSS" 0
-1033 "EDPM" "TCEM" 5
-1032 "EF" "EFTF" 1
-1032 "EF" "EFSS" 1
-1032 "EDPM" "TCEM" 7
-1031 "EF" "EFTF" 1
-1031 "EF" "EFSS" 1
-1031 "EDPM" "TCEM" 8
-1030 "EF" "EFTF" 0
-1030 "EF" "EFSS" 1
-1030 "EDPM" "TCEM" 8
-1029 "EF" "EFTF" 2
-1029 "EF" "EFSS" 1
-1029 "EDPM" "TCEM" 9
-1028 "EF" "EFTF" 0
-1028 "EF" "EFSS" 0
-1028 "EDPM" "TCEM" 6
-1027 "EF" "EFTF" 1
-1027 "EF" "EFSS" 0
-1027 "EDPM" "TCEM" 4
-1026 "EF" "EFTF" 1
-1026 "EF" "EFSS" 2
-1026 "EDPM" "TCEM" 10
-1025 "EF" "EFTF" 0
-1025 "EF" "EFSS" 1
-1025 "EDPM" "TCEM" 3
-1024 "EF" "EFTF" 0
-1024 "EF" "EFSS" 1
-1024 "EDPM" "TCEM" 5
-1023 "EF" "EFTF" 0
-1023 "EF" "EFSS" 1
-1023 "EDPM" "TCEM" 7
-1022 "EF" "EFTF" 0
-1022 "EF" "EFSS" 0
-1022 "EDPM" "TCEM" 10
-1021 "EF" "EFTF" 1
-1021 "EF" "EFSS" 0
-1021 "EDPM" "TCEM" 4
-1020 "EF" "EFTF" 0
-1020 "EF" "EFSS" 0
-1020 "EDPM" "TCEM" 11
-1019 "EF" "EFTF" 0
-1019 "EF" "EFSS" 0
-1019 "EDPM" "TCEM" 5
-1018 "EF" "EFTF" 1
-1018 "EF" "EFSS" 1
-1018 "EDPM" "TCEM" 8
-1017 "EF" "EFTF" 0
-1017 "EF" "EFSS" 0
-1017 "EDPM" "TCEM" 8
-1016 "EF" "EFTF" 1
-1016 "EF" "EFSS" 0
-1016 "EDPM" "TCEM" 8
-1015 "EF" "EFTF" 0
-1015 "EF" "EFSS" 1
-1015 "EDPM" "TCEM" 10
-1014 "EF" "EFTF" 1
-1014 "EF" "EFSS" 1
-1014 "EDPM" "TCEM" 4
-1013 "EF" "EFTF" 0
-1013 "EF" "EFSS" 1
-1013 "EDPM" "TCEM" 11
-1012 "EF" "EFTF" 1
-1012 "EF" "EFSS" 1
-1012 "EDPM" "TCEM" 8
-1011 "EF" "EFTF" 0
-1011 "EF" "EFSS" 1
-1011 "EDPM" "TCEM" 6
-1010 "EF" "EFTF" 0
-1010 "EF" "EFSS" 0
-1010 "EDPM" "TCEM" 3
-1009 "EF" "EFTF" 0
-1009 "EF" "EFSS" 1
-1009 "EDPM" "TCEM" 6
-1008 "EF" "EFTF" 1
-1008 "EF" "EFSS" 1
-1008 "EDPM" "TCEM" 6
-1007 "EF" "EFTF" 0
-1007 "EF" "EFSS" 0
-1007 "EDPM" "TCEM" 7
-1006 "EF" "EFTF" 0
-1006 "EF" "EFSS" 0
-1006 "EDPM" "TCEM" 5
-1005 "EF" "EFTF" 0
-1005 "EF" "EFSS" 0
-1005 "EDPM" "TCEM" 3
-1004 "EF" "EFTF" 1
-1004 "EF" "EFSS" 1
-1004 "EDPM" "TCEM" 10
-1003 "EF" "EFTF" 0
-1003 "EF" "EFSS" 1
-1003 "EDPM" "TCEM" 4
-1002 "EF" "EFTF" 1
-1002 "EF" "EFSS" 1
-1002 "EDPM" "TCEM" 9
-1001 "EF" "EFTF" 0
-1001 "EF" "EFSS" 1
-1001 "EDPM" "TCEM" 8
-1000 "EF" "EFTF" 1
-1000 "EF" "EFSS" 1
-1000 "EDPM" "TCEM" 3
-999 "EF" "EFTF" 0
-999 "EF" "EFSS" 1
-999 "EDPM" "TCEM" 10
-998 "EF" "EFTF" 0
-998 "EF" "EFSS" 0
-998 "EDPM" "TCEM" 5
-997 "EF" "EFTF" 0
-997 "EF" "EFSS" 0
-997 "EDPM" "TCEM" 6
-996 "EF" "EFTF" 0
-996 "EF" "EFSS" 0
-996 "EDPM" "TCEM" 4
-995 "EF" "EFTF" 1
-995 "EF" "EFSS" 1
-995 "EDPM" "TCEM" 11
-994 "EF" "EFTF" 0
-994 "EF" "EFSS" 0
-994 "EDPM" "TCEM" 5
-993 "EF" "EFTF" 1
-993 "EF" "EFSS" 1
-993 "EDPM" "TCEM" 12
-992 "EF" "EFTF" 0
-992 "EF" "EFSS" 0
-992 "EDPM" "TCEM" 7
-991 "EF" "EFTF" 0
-991 "EF" "EFSS" 1
-991 "EDPM" "TCEM" 5
-990 "EF" "EFTF" 2
-990 "EF" "EFSS" 1
-990 "EDPM" "TCEM" 5
-989 "EF" "EFTF" 1
-989 "EF" "EFSS" 1
-989 "EDPM" "TCEM" 3
-988 "EF" "EFTF" 0
-988 "EF" "EFSS" 0
-988 "EDPM" "TCEM" 4
-987 "EF" "EFTF" 0
-987 "EF" "EFSS" 1
-987 "EDPM" "TCEM" 9
-986 "EF" "EFTF" 3
-986 "EF" "EFSS" 0
-986 "EDPM" "TCEM" 6
-985 "EF" "EFTF" 1
-985 "EF" "EFSS" 0
-985 "EDPM" "TCEM" 5
-984 "EF" "EFTF" 0
-984 "EF" "EFSS" 1
-984 "EDPM" "TCEM" 4
-983 "EF" "EFTF" 0
-983 "EF" "EFSS" 0
-983 "EDPM" "TCEM" 10
-982 "EF" "EFTF" 1
-982 "EF" "EFSS" 0
-982 "EDPM" "TCEM" 9
-981 "EF" "EFTF" 0
-981 "EF" "EFSS" 0
-981 "EDPM" "TCEM" 11
-980 "EF" "EFTF" 0
-980 "EF" "EFSS" 1
-980 "EDPM" "TCEM" 9
-979 "EF" "EFTF" 1
-979 "EF" "EFSS" 1
-979 "EDPM" "TCEM" 4
-978 "EF" "EFTF" 2
-978 "EF" "EFSS" 0
-978 "EDPM" "TCEM" 7
-977 "EF" "EFTF" 1
-977 "EF" "EFSS" 2
-977 "EDPM" "TCEM" 6
-976 "EF" "EFTF" 0
-976 "EF" "EFSS" 0
-976 "EDPM" "TCEM" 2
-975 "EF" "EFTF" 1
-975 "EF" "EFSS" 0
-975 "EDPM" "TCEM" 7
-974 "EF" "EFTF" 1
-974 "EF" "EFSS" 2
-974 "EDPM" "TCEM" 6
-973 "EF" "EFTF" 0
-973 "EF" "EFSS" 1
-973 "EDPM" "TCEM" 6
-972 "EF" "EFTF" 0
-972 "EF" "EFSS" 0
-972 "EDPM" "TCEM" 4
-971 "EF" "EFTF" 1
-971 "EF" "EFSS" 0
-971 "EDPM" "TCEM" 6
-970 "EF" "EFTF" 0
-970 "EF" "EFSS" 0
-970 "EDPM" "TCEM" 8
-969 "EF" "EFTF" 0
-969 "EF" "EFSS" 2
-969 "EDPM" "TCEM" 5
-968 "EF" "EFTF" 1
-968 "EF" "EFSS" 1
-968 "EDPM" "TCEM" 8
-967 "EF" "EFTF" 0
-967 "EF" "EFSS" 0
-967 "EDPM" "TCEM" 4
-966 "EF" "EFTF" 0
-966 "EF" "EFSS" 1
-966 "EDPM" "TCEM" 10
-965 "EF" "EFTF" 1
-965 "EF" "EFSS" 0
-965 "EDPM" "TCEM" 6
-964 "EF" "EFTF" 1
-964 "EF" "EFSS" 3
-964 "EDPM" "TCEM" 4
-963 "EF" "EFTF" 0
-963 "EF" "EFSS" 1
-963 "EDPM" "TCEM" 3
-962 "EF" "EFTF" 0
-962 "EF" "EFSS" 0
-962 "EDPM" "TCEM" 3
-961 "EF" "EFTF" 0
-961 "EF" "EFSS" 0
-961 "EDPM" "TCEM" 6
-960 "EF" "EFTF" 0
-960 "EF" "EFSS" 1
-960 "EDPM" "TCEM" 4
-959 "EF" "EFTF" 0
-959 "EF" "EFSS" 0
-959 "EDPM" "TCEM" 8
-958 "EF" "EFTF" 0
-958 "EF" "EFSS" 1
-958 "EDPM" "TCEM" 9
-957 "EF" "EFTF" 1
-957 "EF" "EFSS" 3
-957 "EDPM" "TCEM" 5
-956 "EF" "EFTF" 1
-956 "EF" "EFSS" 1
-956 "EDPM" "TCEM" 7
-955 "EF" "EFTF" 0
-955 "EF" "EFSS" 0
-955 "EDPM" "TCEM" 0
-954 "EF" "EFTF" 0
-954 "EF" "EFSS" 0
-954 "EDPM" "TCEM" 4
-953 "EF" "EFTF" 0
-953 "EF" "EFSS" 0
-953 "EDPM" "TCEM" 3
-952 "EF" "EFTF" 0
-952 "EF" "EFSS" 0
-952 "EDPM" "TCEM" 2
-951 "EF" "EFTF" 1
-951 "EF" "EFSS" 2
-951 "EDPM" "TCEM" 13
-950 "EF" "EFTF" 1
-950 "EF" "EFSS" 0
-950 "EDPM" "TCEM" 6
-949 "EF" "EFTF" 0
-949 "EF" "EFSS" 0
-949 "EDPM" "TCEM" 3
-948 "EF" "EFTF" 1
-948 "EF" "EFSS" 0
-948 "EDPM" "TCEM" 9
-947 "EF" "EFTF" 2
-947 "EF" "EFSS" 5
-947 "EDPM" "TCEM" 8
-946 "EF" "EFTF" 0
-946 "EF" "EFSS" 2
-946 "EDPM" "TCEM" 6
-945 "EF" "EFTF" 1
-945 "EF" "EFSS" 2
-945 "EDPM" "TCEM" 7
-944 "EF" "EFTF" 3
-944 "EF" "EFSS" 3
-944 "EDPM" "TCEM" 10
-943 "EF" "EFTF" 1
-943 "EF" "EFSS" 0
-943 "EDPM" "TCEM" 8
-942 "EF" "EFTF" 0
-942 "EF" "EFSS" 0
-942 "EDPM" "TCEM" 5
-941 "EF" "EFTF" 1
-941 "EF" "EFSS" 1
-941 "EDPM" "TCEM" 5
-940 "EF" "EFTF" 1
-940 "EF" "EFSS" 0
-940 "EDPM" "TCEM" 7
-939 "EF" "EFTF" 1
-939 "EF" "EFSS" 0
-939 "EDPM" "TCEM" 4
-938 "EF" "EFTF" 0
-938 "EF" "EFSS" 0
-938 "EDPM" "TCEM" 6
-937 "EF" "EFTF" 0
-937 "EF" "EFSS" 1
-937 "EDPM" "TCEM" 7
-936 "EF" "EFTF" 2
-936 "EF" "EFSS" 1
-936 "EDPM" "TCEM" 8
-935 "EF" "EFTF" 1
-935 "EF" "EFSS" 0
-935 "EDPM" "TCEM" 6
-934 "EF" "EFTF" 0
-934 "EF" "EFSS" 1
-934 "EDPM" "TCEM" 5
-933 "EF" "EFTF" 0
-933 "EF" "EFSS" 0
-933 "EDPM" "TCEM" 6
-932 "EF" "EFTF" 0
-932 "EF" "EFSS" 0
-932 "EDPM" "TCEM" 1
-931 "EF" "EFTF" 0
-931 "EF" "EFSS" 0
-931 "EDPM" "TCEM" 9
-930 "EF" "EFTF" 0
-930 "EF" "EFSS" 0
-930 "EDPM" "TCEM" 5
-929 "EF" "EFTF" 0
-929 "EF" "EFSS" 0
-929 "EDPM" "TCEM" 6
-928 "EF" "EFTF" 0
-928 "EF" "EFSS" 2
-928 "EDPM" "TCEM" 4
-927 "EF" "EFTF" 0
-927 "EF" "EFSS" 0
-927 "EDPM" "TCEM" 4
-926 "EF" "EFTF" 1
-926 "EF" "EFSS" 0
-926 "EDPM" "TCEM" 8
-925 "EF" "EFTF" 0
-925 "EF" "EFSS" 0
-925 "EDPM" "TCEM" 4
-924 "EF" "EFTF" 2
-924 "EF" "EFSS" 1
-924 "EDPM" "TCEM" 6
-923 "EF" "EFTF" 2
-923 "EF" "EFSS" 2
-923 "EDPM" "TCEM" 9
-922 "EF" "EFTF" 0
-922 "EF" "EFSS" 0
-922 "EDPM" "TCEM" 2
-921 "EF" "EFTF" 0
-921 "EF" "EFSS" 1
-921 "EDPM" "TCEM" 5
-920 "EF" "EFTF" 1
-920 "EF" "EFSS" 2
-920 "EDPM" "TCEM" 8
-919 "EF" "EFTF" 0
-919 "EF" "EFSS" 0
-919 "EDPM" "TCEM" 10
-918 "EF" "EFTF" 1
-918 "EF" "EFSS" 2
-918 "EDPM" "TCEM" 4
-917 "EF" "EFTF" 0
-917 "EF" "EFSS" 2
-917 "EDPM" "TCEM" 8
-916 "EF" "EFTF" 0
-916 "EF" "EFSS" 1
-916 "EDPM" "TCEM" 7
-915 "EF" "EFTF" 0
-915 "EF" "EFSS" 0
-915 "EDPM" "TCEM" 5
-914 "EF" "EFTF" 1
-914 "EF" "EFSS" 1
-914 "EDPM" "TCEM" 6
-913 "EF" "EFTF" 1
-913 "EF" "EFSS" 1
-913 "EDPM" "TCEM" 2
-912 "EF" "EFTF" 0
-912 "EF" "EFSS" 1
-912 "EDPM" "TCEM" 6
-911 "EF" "EFTF" 1
-911 "EF" "EFSS" 2
-911 "EDPM" "TCEM" 8
-910 "EF" "EFTF" 1
-910 "EF" "EFSS" 2
-910 "EDPM" "TCEM" 5
-909 "EF" "EFTF" 1
-909 "EF" "EFSS" 1
-909 "EDPM" "TCEM" 5
-908 "EF" "EFTF" 0
-908 "EF" "EFSS" 1
-908 "EDPM" "TCEM" 7
-907 "EF" "EFTF" 0
-907 "EF" "EFSS" 1
-907 "EDPM" "TCEM" 8
-906 "EF" "EFTF" 0
-906 "EF" "EFSS" 0
-906 "EDPM" "TCEM" 3
-905 "EF" "EFTF" 0
-905 "EF" "EFSS" 0
-905 "EDPM" "TCEM" 7
-904 "EF" "EFTF" 1
-904 "EF" "EFSS" 1
-904 "EDPM" "TCEM" 9
-903 "EF" "EFTF" 0
-903 "EF" "EFSS" 2
-903 "EDPM" "TCEM" 7
-902 "EF" "EFTF" 2
-902 "EF" "EFSS" 2
-902 "EDPM" "TCEM" 9
-901 "EF" "EFTF" 1
-901 "EF" "EFSS" 0
-901 "EDPM" "TCEM" 4
-900 "EF" "EFTF" 0
-900 "EF" "EFSS" 2
-900 "EDPM" "TCEM" 4
-899 "EF" "EFTF" 1
-899 "EF" "EFSS" 1
-899 "EDPM" "TCEM" 5
-898 "EF" "EFTF" 2
-898 "EF" "EFSS" 2
-898 "EDPM" "TCEM" 8
-897 "EF" "EFTF" 0
-897 "EF" "EFSS" 0
-897 "EDPM" "TCEM" 1
-896 "EF" "EFTF" 0
-896 "EF" "EFSS" 0
-896 "EDPM" "TCEM" 6
-895 "EF" "EFTF" 0
-895 "EF" "EFSS" 0
-895 "EDPM" "TCEM" 5
-894 "EF" "EFTF" 1
-894 "EF" "EFSS" 0
-894 "EDPM" "TCEM" 6
-893 "EF" "EFTF" 1
-893 "EF" "EFSS" 1
-893 "EDPM" "TCEM" 5
-892 "EF" "EFTF" 0
-892 "EF" "EFSS" 1
-892 "EDPM" "TCEM" 5
-891 "EF" "EFTF" 0
-891 "EF" "EFSS" 0
-891 "EDPM" "TCEM" 9
-890 "EF" "EFTF" 0
-890 "EF" "EFSS" 0
-890 "EDPM" "TCEM" 8
-889 "EF" "EFTF" 0
-889 "EF" "EFSS" 0
-889 "EDPM" "TCEM" 3
-888 "EF" "EFTF" 0
-888 "EF" "EFSS" 1
-888 "EDPM" "TCEM" 7
-887 "EF" "EFTF" 0
-887 "EF" "EFSS" 0
-887 "EDPM" "TCEM" 6
-886 "EF" "EFTF" 0
-886 "EF" "EFSS" 0
-886 "EDPM" "TCEM" 9
-885 "EF" "EFTF" 0
-885 "EF" "EFSS" 1
-885 "EDPM" "TCEM" 8
-884 "EF" "EFTF" 0
-884 "EF" "EFSS" 0
-884 "EDPM" "TCEM" 7
-883 "EF" "EFTF" 0
-883 "EF" "EFSS" 0
-883 "EDPM" "TCEM" 6
-882 "EF" "EFTF" 2
-882 "EF" "EFSS" 2
-882 "EDPM" "TCEM" 6
-881 "EF" "EFTF" 0
-881 "EF" "EFSS" 0
-881 "EDPM" "TCEM" 3
-880 "EF" "EFTF" 0
-880 "EF" "EFSS" 1
-880 "EDPM" "TCEM" 4
-879 "EF" "EFTF" 0
-879 "EF" "EFSS" 0
-879 "EDPM" "TCEM" 6
-878 "EF" "EFTF" 1
-878 "EF" "EFSS" 3
-878 "EDPM" "TCEM" 8
-877 "EF" "EFTF" 0
-877 "EF" "EFSS" 0
-877 "EDPM" "TCEM" 8
-876 "EF" "EFTF" 1
-876 "EF" "EFSS" 1
-876 "EDPM" "TCEM" 5
-875 "EF" "EFTF" 0
-875 "EF" "EFSS" 0
-875 "EDPM" "TCEM" 3
-874 "EF" "EFTF" 0
-874 "EF" "EFSS" 1
-874 "EDPM" "TCEM" 4
-873 "EF" "EFTF" 1
-873 "EF" "EFSS" 0
-873 "EDPM" "TCEM" 6
-872 "EF" "EFTF" 0
-872 "EF" "EFSS" 1
-872 "EDPM" "TCEM" 6
-871 "EF" "EFTF" 3
-871 "EF" "EFSS" 1
-871 "EDPM" "TCEM" 8
-870 "EF" "EFTF" 0
-870 "EF" "EFSS" 0
-870 "EDPM" "TCEM" 5
-869 "EF" "EFTF" 0
-869 "EF" "EFSS" 1
-869 "EDPM" "TCEM" 5
-868 "EF" "EFTF" 0
-868 "EF" "EFSS" 0
-868 "EDPM" "TCEM" 7
-867 "EF" "EFTF" 1
-867 "EF" "EFSS" 2
-867 "EDPM" "TCEM" 11
-866 "EF" "EFTF" 1
-866 "EF" "EFSS" 1
-866 "EDPM" "TCEM" 7
-865 "EF" "EFTF" 0
-865 "EF" "EFSS" 0
-865 "EDPM" "TCEM" 7
-864 "EF" "EFTF" 1
-864 "EF" "EFSS" 1
-864 "EDPM" "TCEM" 5
-863 "EF" "EFTF" 0
-863 "EF" "EFSS" 0
-863 "EDPM" "TCEM" 2
-862 "EF" "EFTF" 1
-862 "EF" "EFSS" 3
-862 "EDPM" "TCEM" 7
-861 "EF" "EFTF" 1
-861 "EF" "EFSS" 1
-861 "EDPM" "TCEM" 4
-860 "EF" "EFTF" 1
-860 "EF" "EFSS" 2
-860 "EDPM" "TCEM" 7
-859 "EF" "EFTF" 0
-859 "EF" "EFSS" 1
-859 "EDPM" "TCEM" 3
-858 "EF" "EFTF" 2
-858 "EF" "EFSS" 1
-858 "EDPM" "TCEM" 10
-857 "EF" "EFTF" 0
-857 "EF" "EFSS" 0
-857 "EDPM" "TCEM" 7
-856 "EF" "EFTF" 0
-856 "EF" "EFSS" 0
-856 "EDPM" "TCEM" 7
-855 "EF" "EFTF" 1
-855 "EF" "EFSS" 2
-855 "EDPM" "TCEM" 7
-854 "EF" "EFTF" 0
-854 "EF" "EFSS" 1
-854 "EDPM" "TCEM" 5
-853 "EF" "EFTF" 1
-853 "EF" "EFSS" 0
-853 "EDPM" "TCEM" 6
-852 "EF" "EFTF" 2
-852 "EF" "EFSS" 1
-852 "EDPM" "TCEM" 8
-851 "EF" "EFTF" 0
-851 "EF" "EFSS" 2
-851 "EDPM" "TCEM" 5
-850 "EF" "EFTF" 0
-850 "EF" "EFSS" 0
-850 "EDPM" "TCEM" 5
-849 "EF" "EFTF" 0
-849 "EF" "EFSS" 1
-849 "EDPM" "TCEM" 4
-848 "EF" "EFTF" 1
-848 "EF" "EFSS" 2
-848 "EDPM" "TCEM" 14
-847 "EF" "EFTF" 0
-847 "EF" "EFSS" 0
-847 "EDPM" "TCEM" 4
-846 "EF" "EFTF" 0
-846 "EF" "EFSS" 0
-846 "EDPM" "TCEM" 3
-845 "EF" "EFTF" 0
-845 "EF" "EFSS" 0
-845 "EDPM" "TCEM" 6
-844 "EF" "EFTF" 1
-844 "EF" "EFSS" 1
-844 "EDPM" "TCEM" 10
-843 "EF" "EFTF" 0
-843 "EF" "EFSS" 0
-843 "EDPM" "TCEM" 5
-842 "EF" "EFTF" 0
-842 "EF" "EFSS" 1
-842 "EDPM" "TCEM" 5
-841 "EF" "EFTF" 0
-841 "EF" "EFSS" 1
-841 "EDPM" "TCEM" 7
-840 "EF" "EFTF" 0
-840 "EF" "EFSS" 0
-840 "EDPM" "TCEM" 10
-839 "EF" "EFTF" 1
-839 "EF" "EFSS" 0
-839 "EDPM" "TCEM" 7
-838 "EF" "EFTF" 0
-838 "EF" "EFSS" 0
-838 "EDPM" "TCEM" 5
-837 "EF" "EFTF" 0
-837 "EF" "EFSS" 1
-837 "EDPM" "TCEM" 8
-836 "EF" "EFTF" 1
-836 "EF" "EFSS" 1
-836 "EDPM" "TCEM" 9
-835 "EF" "EFTF" 1
-835 "EF" "EFSS" 1
-835 "EDPM" "TCEM" 10
-834 "EF" "EFTF" 0
-834 "EF" "EFSS" 0
-834 "EDPM" "TCEM" 8
-833 "EF" "EFTF" 1
-833 "EF" "EFSS" 0
-833 "EDPM" "TCEM" 4
-832 "EF" "EFTF" 0
-832 "EF" "EFSS" 0
-832 "EDPM" "TCEM" 1
-831 "EF" "EFTF" 0
-831 "EF" "EFSS" 1
-831 "EDPM" "TCEM" 4
-830 "EF" "EFTF" 0
-830 "EF" "EFSS" 1
-830 "EDPM" "TCEM" 5
-829 "EF" "EFTF" 1
-829 "EF" "EFSS" 1
-829 "EDPM" "TCEM" 8
-828 "EF" "EFTF" 0
-828 "EF" "EFSS" 0
-828 "EDPM" "TCEM" 7
-827 "EF" "EFTF" 0
-827 "EF" "EFSS" 0
-827 "EDPM" "TCEM" 3
-826 "EF" "EFTF" 1
-826 "EF" "EFSS" 2
-826 "EDPM" "TCEM" 8
-825 "EF" "EFTF" 2
-825 "EF" "EFSS" 1
-825 "EDPM" "TCEM" 7
-824 "EF" "EFTF" 2
-824 "EF" "EFSS" 1
-824 "EDPM" "TCEM" 4
-823 "EF" "EFTF" 1
-823 "EF" "EFSS" 0
-823 "EDPM" "TCEM" 3
-822 "EF" "EFTF" 0
-822 "EF" "EFSS" 0
-822 "EDPM" "TCEM" 5
-821 "EF" "EFTF" 1
-821 "EF" "EFSS" 1
-821 "EDPM" "TCEM" 8
-820 "EF" "EFTF" 1
-820 "EF" "EFSS" 0
-820 "EDPM" "TCEM" 5
-819 "EF" "EFTF" 0
-819 "EF" "EFSS" 1
-819 "EDPM" "TCEM" 5
-818 "EF" "EFTF" 2
-818 "EF" "EFSS" 1
-818 "EDPM" "TCEM" 7
-817 "EF" "EFTF" 0
-817 "EF" "EFSS" 1
-817 "EDPM" "TCEM" 6
-816 "EF" "EFTF" 0
-816 "EF" "EFSS" 0
-816 "EDPM" "TCEM" 3
-815 "EF" "EFTF" 0
-815 "EF" "EFSS" 1
-815 "EDPM" "TCEM" 1
-814 "EF" "EFTF" 1
-814 "EF" "EFSS" 3
-814 "EDPM" "TCEM" 9
-813 "EF" "EFTF" 1
-813 "EF" "EFSS" 1
-813 "EDPM" "TCEM" 7
-812 "EF" "EFTF" 1
-812 "EF" "EFSS" 3
-812 "EDPM" "TCEM" 14
-811 "EF" "EFTF" 0
-811 "EF" "EFSS" 1
-811 "EDPM" "TCEM" 3
-810 "EF" "EFTF" 0
-810 "EF" "EFSS" 0
-810 "EDPM" "TCEM" 7
-809 "EF" "EFTF" 2
-809 "EF" "EFSS" 0
-809 "EDPM" "TCEM" 11
-808 "EF" "EFTF" 0
-808 "EF" "EFSS" 0
-808 "EDPM" "TCEM" 10
-807 "EF" "EFTF" 0
-807 "EF" "EFSS" 3
-807 "EDPM" "TCEM" 2
-806 "EF" "EFTF" 0
-806 "EF" "EFSS" 0
-806 "EDPM" "TCEM" 7
-805 "EF" "EFTF" 1
-805 "EF" "EFSS" 2
-805 "EDPM" "TCEM" 8
-804 "EF" "EFTF" 1
-804 "EF" "EFSS" 1
-804 "EDPM" "TCEM" 10
-803 "EF" "EFTF" 0
-803 "EF" "EFSS" 0
-803 "EDPM" "TCEM" 3
-802 "EF" "EFTF" 0
-802 "EF" "EFSS" 0
-802 "EDPM" "TCEM" 4
-801 "EF" "EFTF" 0
-801 "EF" "EFSS" 0
-801 "EDPM" "TCEM" 5
-800 "EF" "EFTF" 0
-800 "EF" "EFSS" 0
-800 "EDPM" "TCEM" 7
-799 "EF" "EFTF" 0
-799 "EF" "EFSS" 1
-799 "EDPM" "TCEM" 5
-798 "EF" "EFTF" 0
-798 "EF" "EFSS" 0
-798 "EDPM" "TCEM" 10
-797 "EF" "EFTF" 1
-797 "EF" "EFSS" 0
-797 "EDPM" "TCEM" 11
-796 "EF" "EFTF" 0
-796 "EF" "EFSS" 1
-796 "EDPM" "TCEM" 2
-795 "EF" "EFTF" 2
-795 "EF" "EFSS" 0
-795 "EDPM" "TCEM" 8
-794 "EF" "EFTF" 0
-794 "EF" "EFSS" 1
-794 "EDPM" "TCEM" 9
-793 "EF" "EFTF" 1
-793 "EF" "EFSS" 2
-793 "EDPM" "TCEM" 8
-792 "EF" "EFTF" 1
-792 "EF" "EFSS" 1
-792 "EDPM" "TCEM" 10
-791 "EF" "EFTF" 1
-791 "EF" "EFSS" 1
-791 "EDPM" "TCEM" 11
-790 "EF" "EFTF" 1
-790 "EF" "EFSS" 2
-790 "EDPM" "TCEM" 3
-789 "EF" "EFTF" 1
-789 "EF" "EFSS" 1
-789 "EDPM" "TCEM" 9
-788 "EF" "EFTF" 1
-788 "EF" "EFSS" 0
-788 "EDPM" "TCEM" 9
-787 "EF" "EFTF" 0
-787 "EF" "EFSS" 0
-787 "EDPM" "TCEM" 6
-786 "EF" "EFTF" 0
-786 "EF" "EFSS" 0
-786 "EDPM" "TCEM" 2
-785 "EF" "EFTF" 0
-785 "EF" "EFSS" 0
-785 "EDPM" "TCEM" 4
-784 "EF" "EFTF" 1
-784 "EF" "EFSS" 0
-784 "EDPM" "TCEM" 6
-783 "EF" "EFTF" 0
-783 "EF" "EFSS" 1
-783 "EDPM" "TCEM" 5
-782 "EF" "EFTF" 0
-782 "EF" "EFSS" 0
-782 "EDPM" "TCEM" 4
-781 "EF" "EFTF" 0
-781 "EF" "EFSS" 0
-781 "EDPM" "TCEM" 3
-780 "EF" "EFTF" 0
-780 "EF" "EFSS" 0
-780 "EDPM" "TCEM" 6
-779 "EF" "EFTF" 1
-779 "EF" "EFSS" 1
-779 "EDPM" "TCEM" 5
-778 "EF" "EFTF" 3
-778 "EF" "EFSS" 1
-778 "EDPM" "TCEM" 12
-777 "EF" "EFTF" 0
-777 "EF" "EFSS" 1
-777 "EDPM" "TCEM" 7
-776 "EF" "EFTF" 1
-776 "EF" "EFSS" 1
-776 "EDPM" "TCEM" 5
-775 "EF" "EFTF" 0
-775 "EF" "EFSS" 0
-775 "EDPM" "TCEM" 4
-774 "EF" "EFTF" 0
-774 "EF" "EFSS" 0
-774 "EDPM" "TCEM" 7
-773 "EF" "EFTF" 0
-773 "EF" "EFSS" 0
-773 "EDPM" "TCEM" 9
-772 "EF" "EFTF" 1
-772 "EF" "EFSS" 2
-772 "EDPM" "TCEM" 7
-771 "EF" "EFTF" 0
-771 "EF" "EFSS" 0
-771 "EDPM" "TCEM" 4
-770 "EF" "EFTF" 0
-770 "EF" "EFSS" 1
-770 "EDPM" "TCEM" 8
-769 "EF" "EFTF" 1
-769 "EF" "EFSS" 0
-769 "EDPM" "TCEM" 4
-768 "EF" "EFTF" 2
-768 "EF" "EFSS" 2
-768 "EDPM" "TCEM" 10
-767 "EF" "EFTF" 1
-767 "EF" "EFSS" 1
-767 "EDPM" "TCEM" 4
-766 "EF" "EFTF" 1
-766 "EF" "EFSS" 5
-766 "EDPM" "TCEM" 13
-765 "EF" "EFTF" 0
-765 "EF" "EFSS" 0
-765 "EDPM" "TCEM" 5
-764 "EF" "EFTF" 0
-764 "EF" "EFSS" 1
-764 "EDPM" "TCEM" 6
-763 "EF" "EFTF" 0
-763 "EF" "EFSS" 0
-763 "EDPM" "TCEM" 7
-762 "EF" "EFTF" 0
-762 "EF" "EFSS" 1
-762 "EDPM" "TCEM" 5
-761 "EF" "EFTF" 1
-761 "EF" "EFSS" 2
-761 "EDPM" "TCEM" 5
-760 "EF" "EFTF" 1
-760 "EF" "EFSS" 1
-760 "EDPM" "TCEM" 9
-759 "EF" "EFTF" 0
-759 "EF" "EFSS" 1
-759 "EDPM" "TCEM" 12
-758 "EF" "EFTF" 0
-758 "EF" "EFSS" 0
-758 "EDPM" "TCEM" 11
